Unnamed: 0,Period,Province,Quantity,Year,Month,Season,BigCity,Region,DolarS,Kid,Ratio,Interest,CPI(Year),CPI(Month),SalePrice
2360,201908,KASTAMONU,340,2019,8,summer,0,BS,5.6511,19024,501,0,1501,86,2.568
2361,201908,KAYSERİ,1011,2019,8,summer,1,CE,5.6511,106899,76,0,1501,86,2.568
2362,201908,KIRIKKALE,100,2019,8,summer,0,CE,5.6511,16778,593,100,1501,86,2.568
2363,201908,KIRKLARELİ,282,2019,8,summer,0,MA,5.6511,18435,509,0,1501,86,2.568
2364,201908,KIRŞEHİR,69,2019,8,summer,0,CE,5.6511,15266,628,0,1501,86,2.568
2365,201908,KOCAELİ,1293,2019,8,summer,1,MA,5.6511,156209,80,21,1501,86,2.568
2366,201908,KONYA,1969,2019,8,summer,1,CE,5.6511,173309,776,0,1501,86,2.568
2367,201908,KÜTAHYA,510,2019,8,summer,0,AE,5.6511,31769,548,0,1501,86,2.568
2368,201908,KİLİS,102,2019,8,summer,0,SE,5.6511,14229,999,0,1501,86,2.568
2369,201908,MALATYA,750,2019,8,summer,1,EA,5.6511,57508,719,0,1501,86,2.568
2370,201908,MANİSA,3196,2019,8,summer,1,AE,5.6511,94308,655,10,1501,86,2.568
2371,201908,MUĞLA,1010,2019,8,summer,1,AE,5.6511,56472,574,13,1501,86,2.568
2372,201908,MUŞ,25,2019,8,summer,0,EA,5.6511,48306,1182,0,1501,86,2.568
2373,201908,NEVŞEHİR,168,2019,8,summer,0,CE,5.6511,20138,665,0,1501,86,2.568
2374,201908,NİĞDE,254,2019,8,summer,0,CE,5.6511,26784,738,0,1501,86,2.568
2375,201908,ORDU,1582,2019,8,summer,1,BS,5.6511,44248,587,22,1501,86,2.568
2376,201908,OSMANİYE,387,2019,8,summer,0,ME,5.6511,44293,822,0,1501,86,2.568
2377,201908,RİZE,98,2019,8,summer,0,BS,5.6511,20395,594,0,1501,86,2.568
2378,201908,SAKARYA,847,2019,8,summer,1,MA,5.6511,74187,721,11,1501,86,2.568
2379,201908,SAMSUN,1590,2019,8,summer,1,BS,5.6511,85046,631,22,1501,86,2.568
2380,201908,SİNOP,127,2019,8,summer,0,BS,5.6511,11507,527,0,1501,86,2.568
2381,201908,SİVAS,436,2019,8,summer,0,CE,5.6511,42017,658,0,1501,86,2.568
2382,201908,SİİRT,20,2019,8,summer,0,SE,5.6511,38146,1155,0,1501,86,2.568
2383,201908,TEKİRDAĞ,519,2019,8,summer,1,MA,5.6511,76457,724,11,1501,86,2.568
2384,201908,TOKAT,311,2019,8,summer,0,BS,5.6511,36583,597,0,1501,86,2.568
2385,201908,TRABZON,593,2019,8,summer,1,BS,5.6511,51275,634,0,1501,86,2.568
2386,201908,UŞAK,136,2019,8,summer,0,AE,5.6511,21985,593,0,1501,86,2.568
2387,201908,VAN,176,2019,8,summer,1,EA,5.6511,132982,117,0,1501,86,2.568
2388,201908,YALOVA,82,2019,8,summer,0,MA,5.6511,17765,656,30,1501,86,2.568
2389,201908,YOZGAT,549,2019,8,summer,0,CE,5.6511,26725,634,0,1501,86,2.568
2390,201908,ZONGULDAK,586,2019,8,summer,0,BS,5.6511,30336,509,0,1501,86,2.568
2391,201908,ÇANKIRI,91,2019,8,summer,0,CE,5.6511,11465,586,0,1501,86,2.568
2392,201908,ÇORUM,213,2019,8,summer,0,BS,5.6511,31629,596,0,1501,86,2.568
2393,201908,İSTANBUL,3292,2019,8,summer,1,MA,5.6511,1133771,731,16,1501,86,2.568
2394,201908,İZMİR,6471,2019,8,summer,1,AE,5.6511,265664,608,11,1501,86,2.568
2395,201908,ŞANLIURFA,162,2019,8,summer,1,SE,5.6511,299436,1444,0,1501,86,2.568
2396,201908,ŞIRNAK,107,2019,8,summer,0,SE,5.6511,66295,1252,0,1501,86,2.568
2397,201909,ADANA,1835,2019,9,fall,1,ME,0.5715,181508,811,0,926,99,3.07
2398,201909,ADIYAMAN,56,2019,9,fall,0,SE,0.5715,61142,976,0,926,99,3.07
2399,201909,AFYON,535,2019,9,fall,0,AE,0.5715,51359,704,0,926,99,3.07
2400,201909,AKSARAY,522,2019,9,fall,0,CE,0.5715,33128,796,0,926,99,3.07
2401,201909,AMASYA,375,2019,9,fall,0,BS,0.5715,18956,561,0,926,99,3.07
2402,201909,ANKARA,2452,2019,9,fall,1,CE,0.5715,380870,675,14,926,99,3.07
2403,201909,ANTALYA,3727,2019,9,fall,1,ME,0.5715,174232,694,11,926,99,3.07
2404,201909,ARDAHAN,30,2019,9,fall,0,EA,0.5715,6531,671,0,926,99,3.07
2405,201909,ARTVİN,89,2019,9,fall,0,BS,0.5715,9194,538,0,926,99,3.07
2406,201909,AYDIN,1633,2019,9,fall,1,AE,0.5715,68568,617,24,926,99,3.07
2407,201909,AĞRI,181,2019,9,fall,0,EA,0.5715,65141,1215,0,926,99,3.07
2408,201909,BALIKESİR,3534,2019,9,fall,1,MA,0.5715,64763,527,0,926,99,3.07
2409,201909,BARTIN,318,2019,9,fall,0,BS,0.5715,9989,504,0,926,99,3.07
2410,201909,BATMAN,118,2019,9,fall,0,SE,0.5715,69225,1137,0,926,99,3.07
2411,201909,BAYBURT,32,2019,9,fall,0,BS,0.5715,5572,657,0,926,99,3.07
2412,201909,BOLU,430,2019,9,fall,0,BS,0.5715,17675,559,0,926,99,3.07
2413,201909,BURDUR,442,2019,9,fall,0,ME,0.5715,14269,527,0,926,99,3.07
2414,201909,BURSA,5585,2019,9,fall,1,MA,0.5715,217905,713,18,926,99,3.07
2415,201909,BİLECİK,641,2019,9,fall,0,MA,0.5715,13601,62,0,926,99,3.07
2416,201909,DENİZLİ,1358,2019,9,fall,1,AE,0.5715,66173,638,49,926,99,3.07
2417,201909,DÜZCE,188,2019,9,fall,0,BS,0.5715,26691,681,0,926,99,3.07
2418,201909,DİYARBAKIR,343,2019,9,fall,1,SE,0.5715,205567,117,0,926,99,3.07
2419,201909,EDİRNE,571,2019,9,fall,0,MA,0.5715,19837,479,60,926,99,3.07
2420,201909,ELAZIĞ,405,2019,9,fall,0,EA,0.5715,42149,713,0,926,99,3.07
2421,201909,ERZURUM,150,2019,9,fall,1,EA,0.5715,65620,861,0,926,99,3.07
2422,201909,ERZİNCAN,62,2019,9,fall,0,EA,0.5715,15007,639,0,926,99,3.07
2423,201909,ESKİŞEHİR,2093,2019,9,fall,1,CE,0.5715,51259,578,49,926,99,3.07
2424,201909,GAZİANTEP,903,2019,9,fall,1,SE,0.5715,226318,1094,0,926,99,3.07
2425,201909,GÜMÜŞHANE,20,2019,9,fall,0,BS,0.5715,9606,584,0,926,99,3.07
2426,201909,GİRESUN,182,2019,9,fall,0,BS,0.5715,22655,505,0,926,99,3.07
2427,201909,HAKKARİ,6,2019,9,fall,0,EA,0.5715,26425,94,0,926,99,3.07
2428,201909,HATAY,1005,2019,9,fall,1,ME,0.5715,148007,909,0,926,99,3.07
2429,201909,ISPARTA,324,2019,9,fall,0,ME,0.5715,25634,576,0,926,99,3.07
2430,201909,IĞDIR,84,2019,9,fall,0,EA,0.5715,20225,1014,0,926,99,3.07
2431,201909,KAHRAMANMARAŞ,139,2019,9,fall,1,ME,0.5715,102016,884,0,926,99,3.07
2432,201909,KARABÜK,410,2019,9,fall,0,BS,0.5715,12569,506,0,926,99,3.07
2433,201909,KARAMAN,170,2019,9,fall,0,CE,0.5715,18265,721,0,926,99,3.07
2434,201909,KARS,47,2019,9,fall,0,EA,0.5715,25224,884,0,926,99,3.07
2435,201909,KASTAMONU,410,2019,9,fall,0,BS,0.5715,19024,501,0,926,99,3.07
2436,201909,KAYSERİ,1165,2019,9,fall,1,CE,0.5715,106899,76,36,926,99,3.07
2437,201909,KIRIKKALE,179,2019,9,fall,0,CE,0.5715,16778,593,0,926,99,3.07
2438,201909,KIRKLARELİ,426,2019,9,fall,0,MA,0.5715,18435,509,0,926,99,3.07
2439,201909,KIRŞEHİR,90,2019,9,fall,0,CE,0.5715,15266,628,0,926,99,3.07
2440,201909,KOCAELİ,1646,2019,9,fall,1,MA,0.5715,156209,80,75,926,99,3.07
2441,201909,KONYA,3364,2019,9,fall,1,CE,0.5715,173309,776,10,926,99,3.07
2442,201909,KÜTAHYA,608,2019,9,fall,0,AE,0.5715,31769,548,69,926,99,3.07
2443,201909,KİLİS,108,2019,9,fall,0,SE,0.5715,14229,999,0,926,99,3.07
2444,201909,MALATYA,911,2019,9,fall,1,EA,0.5715,57508,719,0,926,99,3.07
2445,201909,MANİSA,3979,2019,9,fall,1,AE,0.5715,94308,655,22,926,99,3.07
2446,201909,MUĞLA,914,2019,9,fall,1,AE,0.5715,56472,574,49,926,99,3.07
2447,201909,MUŞ,21,2019,9,fall,0,EA,0.5715,48306,1182,0,926,99,3.07
2448,201909,NEVŞEHİR,173,2019,9,fall,0,CE,0.5715,20138,665,0,926,99,3.07
2449,201909,NİĞDE,230,2019,9,fall,0,CE,0.5715,26784,738,0,926,99,3.07
2450,201909,ORDU,2486,2019,9,fall,1,BS,0.5715,44248,587,0,926,99,3.07
2451,201909,OSMANİYE,579,2019,9,fall,0,ME,0.5715,44293,822,0,926,99,3.07
2452,201909,RİZE,101,2019,9,fall,0,BS,0.5715,20395,594,84,926,99,3.07
2453,201909,SAKARYA,823,2019,9,fall,1,MA,0.5715,74187,721,0,926,99,3.07
2454,201909,SAMSUN,1775,2019,9,fall,1,BS,0.5715,85046,631,0,926,99,3.07
2455,201909,SİNOP,176,2019,9,fall,0,BS,0.5715,11507,527,0,926,99,3.07
2456,201909,SİVAS,499,2019,9,fall,0,CE,0.5715,42017,658,0,926,99,3.07
2457,201909,SİİRT,11,2019,9,fall,0,SE,0.5715,38146,1155,0,926,99,3.07
2458,201909,TEKİRDAĞ,576,2019,9,fall,1,MA,0.5715,76457,724,0,926,99,3.07
2459,201909,TOKAT,316,2019,9,fall,0,BS,0.5715,36583,597,67,926,99,3.07
2460,201909,TRABZON,906,2019,9,fall,1,BS,0.5715,51275,634,0,926,99,3.07
2461,201909,UŞAK,189,2019,9,fall,0,AE,0.5715,21985,593,0,926,99,3.07
2462,201909,VAN,150,2019,9,fall,1,EA,0.5715,132982,117,55,926,99,3.07
2463,201909,YALOVA,81,2019,9,fall,0,MA,0.5715,17765,656,77,926,99,3.07
2464,201909,YOZGAT,652,2019,9,fall,0,CE,0.5715,26725,634,100,926,99,3.07
2465,201909,ZONGULDAK,389,2019,9,fall,0,BS,0.5715,30336,509,98,926,99,3.07
2466,201909,ÇANKIRI,92,2019,9,fall,0,CE,0.5715,11465,586,0,926,99,3.07
2467,201909,ÇORUM,175,2019,9,fall,0,BS,0.5715,31629,596,0,926,99,3.07
2468,201909,İSTANBUL,3984,2019,9,fall,1,MA,0.5715,1133771,731,41,926,99,3.07
2469,201909,İZMİR,7301,2019,9,fall,1,AE,0.5715,265664,608,16,926,99,3.07
2470,201909,ŞANLIURFA,279,2019,9,fall,1,SE,0.5715,299436,1444,0,926,99,3.07
2471,201909,ŞIRNAK,144,2019,9,fall,0,SE,0.5715,66295,1252,0,926,99,3.07
2472,201910,ADANA,1708,2019,10,fall,1,ME,5.7993,181508,811,10,855,20,2.952
2473,201910,ADIYAMAN,113,2019,10,fall,0,SE,5.7993,61142,976,0,855,20,2.952
2474,201910,AFYON,482,2019,10,fall,0,AE,5.7993,51359,704,0,855,20,2.952
2475,201910,AKSARAY,324,2019,10,fall,0,CE,5.7993,33128,796,0,855,20,2.952
2476,201910,AMASYA,275,2019,10,fall,0,BS,5.7993,18956,561,0,855,20,2.952
2477,201910,ANKARA,2097,2019,10,fall,1,CE,5.7993,380870,675,14,855,20,2.952
2478,201910,ANTALYA,3381,2019,10,fall,1,ME,5.7993,174232,694,13,855,20,2.952
2479,201910,ARDAHAN,19,2019,10,fall,0,EA,5.7993,6531,671,0,855,20,2.952
2480,201910,ARTVİN,34,2019,10,fall,0,BS,5.7993,9194,538,0,855,20,2.952
2481,201910,AYDIN,1465,2019,10,fall,1,AE,5.7993,68568,617,0,855,20,2.952
2482,201910,AĞRI,164,2019,10,fall,0,EA,5.7993,65141,1215,0,855,20,2.952
2483,201910,BALIKESİR,2756,2019,10,fall,1,MA,5.7993,64763,527,34,855,20,2.952
2484,201910,BARTIN,338,2019,10,fall,0,BS,5.7993,9989,504,0,855,20,2.952
2485,201910,BATMAN,79,2019,10,fall,0,SE,5.7993,69225,1137,0,855,20,2.952
2486,201910,BAYBURT,24,2019,10,fall,0,BS,5.7993,5572,657,0,855,20,2.952
2487,201910,BOLU,305,2019,10,fall,0,BS,5.7993,17675,559,0,855,20,2.952
2488,201910,BURDUR,400,2019,10,fall,0,ME,5.7993,14269,527,0,855,20,2.952
2489,201910,BURSA,3256,2019,10,fall,1,MA,5.7993,217905,713,14,855,20,2.952
2490,201910,BİLECİK,471,2019,10,fall,0,MA,5.7993,13601,62,86,855,20,2.952
2491,201910,DENİZLİ,975,2019,10,fall,1,AE,5.7993,66173,638,0,855,20,2.952
2492,201910,DÜZCE,154,2019,10,fall,0,BS,5.7993,26691,681,0,855,20,2.952
2493,201910,DİYARBAKIR,324,2019,10,fall,1,SE,5.7993,205567,117,0,855,20,2.952
2494,201910,EDİRNE,549,2019,10,fall,0,MA,5.7993,19837,479,0,855,20,2.952
2495,201910,ELAZIĞ,346,2019,10,fall,0,EA,5.7993,42149,713,0,855,20,2.952
2496,201910,ERZURUM,152,2019,10,fall,1,EA,5.7993,65620,861,0,855,20,2.952
2497,201910,ERZİNCAN,44,2019,10,fall,0,EA,5.7993,15007,639,0,855,20,2.952
2498,201910,ESKİŞEHİR,1670,2019,10,fall,1,CE,5.7993,51259,578,51,855,20,2.952
2499,201910,GAZİANTEP,780,2019,10,fall,1,SE,5.7993,226318,1094,0,855,20,2.952
2500,201910,GÜMÜŞHANE,23,2019,10,fall,0,BS,5.7993,9606,584,0,855,20,2.952
2501,201910,GİRESUN,149,2019,10,fall,0,BS,5.7993,22655,505,0,855,20,2.952
2502,201910,HAKKARİ,12,2019,10,fall,0,EA,5.7993,26425,94,0,855,20,2.952
2503,201910,HATAY,781,2019,10,fall,1,ME,5.7993,148007,909,15,855,20,2.952
2504,201910,ISPARTA,312,2019,10,fall,0,ME,5.7993,25634,576,38,855,20,2.952
2505,201910,IĞDIR,55,2019,10,fall,0,EA,5.7993,20225,1014,0,855,20,2.952
2506,201910,KAHRAMANMARAŞ,197,2019,10,fall,1,ME,5.7993,102016,884,26,855,20,2.952
2507,201910,KARABÜK,275,2019,10,fall,0,BS,5.7993,12569,506,66,855,20,2.952
2508,201910,KARAMAN,177,2019,10,fall,0,CE,5.7993,18265,721,0,855,20,2.952
2509,201910,KARS,27,2019,10,fall,0,EA,5.7993,25224,884,0,855,20,2.952
2510,201910,KASTAMONU,460,2019,10,fall,0,BS,5.7993,19024,501,0,855,20,2.952
2511,201910,KAYSERİ,1012,2019,10,fall,1,CE,5.7993,106899,76,0,855,20,2.952
2512,201910,KIRIKKALE,53,2019,10,fall,0,CE,5.7993,16778,593,0,855,20,2.952
2513,201910,KIRKLARELİ,183,2019,10,fall,0,MA,5.7993,18435,509,100,855,20,2.952
2514,201910,KIRŞEHİR,111,2019,10,fall,0,CE,5.7993,15266,628,0,855,20,2.952
2515,201910,KOCAELİ,1570,2019,10,fall,1,MA,5.7993,156209,80,15,855,20,2.952
2516,201910,KONYA,1627,2019,10,fall,1,CE,5.7993,173309,776,0,855,20,2.952
2517,201910,KÜTAHYA,463,2019,10,fall,0,AE,5.7993,31769,548,0,855,20,2.952
2518,201910,KİLİS,122,2019,10,fall,0,SE,5.7993,14229,999,0,855,20,2.952
2519,201910,MALATYA,737,2019,10,fall,1,EA,5.7993,57508,719,0,855,20,2.952
2520,201910,MANİSA,2718,2019,10,fall,1,AE,5.7993,94308,655,16,855,20,2.952
2521,201910,MUĞLA,774,2019,10,fall,1,AE,5.7993,56472,574,27,855,20,2.952
2522,201910,MUŞ,22,2019,10,fall,0,EA,5.7993,48306,1182,0,855,20,2.952
2523,201910,NEVŞEHİR,169,2019,10,fall,0,CE,5.7993,20138,665,0,855,20,2.952
2524,201910,NİĞDE,247,2019,10,fall,0,CE,5.7993,26784,738,0,855,20,2.952
2525,201910,ORDU,786,2019,10,fall,1,BS,5.7993,44248,587,0,855,20,2.952
2526,201910,OSMANİYE,329,2019,10,fall,0,ME,5.7993,44293,822,0,855,20,2.952
2527,201910,RİZE,112,2019,10,fall,0,BS,5.7993,20395,594,0,855,20,2.952
2528,201910,SAKARYA,897,2019,10,fall,1,MA,5.7993,74187,721,0,855,20,2.952
2529,201910,SAMSUN,1465,2019,10,fall,1,BS,5.7993,85046,631,13,855,20,2.952
2530,201910,SİNOP,194,2019,10,fall,0,BS,5.7993,11507,527,0,855,20,2.952
2531,201910,SİVAS,420,2019,10,fall,0,CE,5.7993,42017,658,37,855,20,2.952
2532,201910,SİİRT,14,2019,10,fall,0,SE,5.7993,38146,1155,0,855,20,2.952
2533,201910,TEKİRDAĞ,515,2019,10,fall,1,MA,5.7993,76457,724,0,855,20,2.952
2534,201910,TOKAT,285,2019,10,fall,0,BS,5.7993,36583,597,0,855,20,2.952
2535,201910,TRABZON,641,2019,10,fall,1,BS,5.7993,51275,634,0,855,20,2.952
2536,201910,UŞAK,195,2019,10,fall,0,AE,5.7993,21985,593,55,855,20,2.952
2537,201910,VAN,105,2019,10,fall,1,EA,5.7993,132982,117,41,855,20,2.952
2538,201910,YALOVA,109,2019,10,fall,0,MA,5.7993,17765,656,0,855,20,2.952
2539,201910,YOZGAT,621,2019,10,fall,0,CE,5.7993,26725,634,0,855,20,2.952
2540,201910,ZONGULDAK,607,2019,10,fall,0,BS,5.7993,30336,509,70,855,20,2.952
2541,201910,ÇANKIRI,130,2019,10,fall,0,CE,5.7993,11465,586,0,855,20,2.952
2542,201910,ÇORUM,161,2019,10,fall,0,BS,5.7993,31629,596,0,855,20,2.952
2543,201910,İSTANBUL,3211,2019,10,fall,1,MA,5.7993,1133771,731,39,855,20,2.952
2544,201910,İZMİR,5501,2019,10,fall,1,AE,5.7993,265664,608,57,855,20,2.952
2545,201910,ŞANLIURFA,240,2019,10,fall,1,SE,5.7993,299436,1444,0,855,20,2.952
2546,201910,ŞIRNAK,277,2019,10,fall,0,SE,5.7993,66295,1252,0,855,20,2.952
2547,201911,ADANA,1784,2019,11,fall,1,ME,5.7431,181508,811,12,1056,38,3.405
2548,201911,ADIYAMAN,77,2019,11,fall,0,SE,5.7431,61142,976,0,1056,38,3.405
2549,201911,AFYON,532,2019,11,fall,0,AE,5.7431,51359,704,0,1056,38,3.405
2550,201911,AKSARAY,305,2019,11,fall,0,CE,5.7431,33128,796,0,1056,38,3.405
2551,201911,AMASYA,360,2019,11,fall,0,BS,5.7431,18956,561,0,1056,38,3.405
2552,201911,ANKARA,1984,2019,11,fall,1,CE,5.7431,380870,675,17,1056,38,3.405
2553,201911,ANTALYA,3218,2019,11,fall,1,ME,5.7431,174232,694,6,1056,38,3.405
2554,201911,ARDAHAN,14,2019,11,fall,0,EA,5.7431,6531,671,0,1056,38,3.405
2555,201911,ARTVİN,26,2019,11,fall,0,BS,5.7431,9194,538,0,1056,38,3.405
2556,201911,AYDIN,1608,2019,11,fall,1,AE,5.7431,68568,617,22,1056,38,3.405
2557,201911,AĞRI,28,2019,11,fall,0,EA,5.7431,65141,1215,0,1056,38,3.405
2558,201911,BALIKESİR,3553,2019,11,fall,1,MA,5.7431,64763,527,31,1056,38,3.405
2559,201911,BARTIN,291,2019,11,fall,0,BS,5.7431,9989,504,0,1056,38,3.405
2560,201911,BATMAN,71,2019,11,fall,0,SE,5.7431,69225,1137,0,1056,38,3.405
2561,201911,BAYBURT,14,2019,11,fall,0,BS,5.7431,5572,657,0,1056,38,3.405
2562,201911,BOLU,368,2019,11,fall,0,BS,5.7431,17675,559,0,1056,38,3.405
2563,201911,BURDUR,298,2019,11,fall,0,ME,5.7431,14269,527,0,1056,38,3.405
2564,201911,BURSA,4761,2019,11,fall,1,MA,5.7431,217905,713,8,1056,38,3.405
2565,201911,BİLECİK,414,2019,11,fall,0,MA,5.7431,13601,62,100,1056,38,3.405
2566,201911,DENİZLİ,797,2019,11,fall,1,AE,5.7431,66173,638,21,1056,38,3.405
2567,201911,DÜZCE,184,2019,11,fall,0,BS,5.7431,26691,681,0,1056,38,3.405
2568,201911,DİYARBAKIR,742,2019,11,fall,1,SE,5.7431,205567,117,13,1056,38,3.405
2569,201911,EDİRNE,715,2019,11,fall,0,MA,5.7431,19837,479,0,1056,38,3.405
2570,201911,ELAZIĞ,390,2019,11,fall,0,EA,5.7431,42149,713,25,1056,38,3.405
2571,201911,ERZURUM,153,2019,11,fall,1,EA,5.7431,65620,861,0,1056,38,3.405
2572,201911,ERZİNCAN,23,2019,11,fall,0,EA,5.7431,15007,639,0,1056,38,3.405
2573,201911,ESKİŞEHİR,2047,2019,11,fall,1,CE,5.7431,51259,578,10,1056,38,3.405
2574,201911,GAZİANTEP,860,2019,11,fall,1,SE,5.7431,226318,1094,12,1056,38,3.405
2575,201911,GÜMÜŞHANE,18,2019,11,fall,0,BS,5.7431,9606,584,0,1056,38,3.405
2576,201911,GİRESUN,127,2019,11,fall,0,BS,5.7431,22655,505,35,1056,38,3.405
2577,201911,HAKKARİ,20,2019,11,fall,0,EA,5.7431,26425,94,0,1056,38,3.405
2578,201911,HATAY,810,2019,11,fall,1,ME,5.7431,148007,909,0,1056,38,3.405
2579,201911,ISPARTA,258,2019,11,fall,0,ME,5.7431,25634,576,0,1056,38,3.405
2580,201911,IĞDIR,81,2019,11,fall,0,EA,5.7431,20225,1014,0,1056,38,3.405
2581,201911,KAHRAMANMARAŞ,167,2019,11,fall,1,ME,5.7431,102016,884,15,1056,38,3.405
2582,201911,KARABÜK,286,2019,11,fall,0,BS,5.7431,12569,506,40,1056,38,3.405
2583,201911,KARAMAN,133,2019,11,fall,0,CE,5.7431,18265,721,0,1056,38,3.405
2584,201911,KARS,34,2019,11,fall,0,EA,5.7431,25224,884,0,1056,38,3.405
2585,201911,KASTAMONU,384,2019,11,fall,0,BS,5.7431,19024,501,0,1056,38,3.405
2586,201911,KAYSERİ,1523,2019,11,fall,1,CE,5.7431,106899,76,0,1056,38,3.405
2587,201911,KIRIKKALE,138,2019,11,fall,0,CE,5.7431,16778,593,0,1056,38,3.405
2588,201911,KIRKLARELİ,252,2019,11,fall,0,MA,5.7431,18435,509,0,1056,38,3.405
2589,201911,KIRŞEHİR,97,2019,11,fall,0,CE,5.7431,15266,628,0,1056,38,3.405
2590,201911,KOCAELİ,1227,2019,11,fall,1,MA,5.7431,156209,80,28,1056,38,3.405
2591,201911,KONYA,1762,2019,11,fall,1,CE,5.7431,173309,776,0,1056,38,3.405
2592,201911,KÜTAHYA,512,2019,11,fall,0,AE,5.7431,31769,548,61,1056,38,3.405
2593,201911,KİLİS,150,2019,11,fall,0,SE,5.7431,14229,999,0,1056,38,3.405
2594,201911,MALATYA,753,2019,11,fall,1,EA,5.7431,57508,719,0,1056,38,3.405
2595,201911,MANİSA,2588,2019,11,fall,1,AE,5.7431,94308,655,0,1056,38,3.405
2596,201911,MUĞLA,647,2019,11,fall,1,AE,5.7431,56472,574,9,1056,38,3.405
2597,201911,MUŞ,61,2019,11,fall,0,EA,5.7431,48306,1182,0,1056,38,3.405
2598,201911,NEVŞEHİR,90,2019,11,fall,0,CE,5.7431,20138,665,0,1056,38,3.405
2599,201911,NİĞDE,212,2019,11,fall,0,CE,5.7431,26784,738,0,1056,38,3.405
2600,201911,ORDU,1663,2019,11,fall,1,BS,5.7431,44248,587,0,1056,38,3.405
2601,201911,OSMANİYE,388,2019,11,fall,0,ME,5.7431,44293,822,0,1056,38,3.405
2602,201911,RİZE,95,2019,11,fall,0,BS,5.7431,20395,594,0,1056,38,3.405
2603,201911,SAKARYA,786,2019,11,fall,1,MA,5.7431,74187,721,31,1056,38,3.405
2604,201911,SAMSUN,1480,2019,11,fall,1,BS,5.7431,85046,631,8,1056,38,3.405
2605,201911,SİNOP,130,2019,11,fall,0,BS,5.7431,11507,527,0,1056,38,3.405
2606,201911,SİVAS,365,2019,11,fall,0,CE,5.7431,42017,658,0,1056,38,3.405
2607,201911,SİİRT,19,2019,11,fall,0,SE,5.7431,38146,1155,0,1056,38,3.405
2608,201911,TEKİRDAĞ,510,2019,11,fall,1,MA,5.7431,76457,724,10,1056,38,3.405
2609,201911,TOKAT,258,2019,11,fall,0,BS,5.7431,36583,597,0,1056,38,3.405
2610,201911,TRABZON,548,2019,11,fall,1,BS,5.7431,51275,634,0,1056,38,3.405
2611,201911,UŞAK,260,2019,11,fall,0,AE,5.7431,21985,593,0,1056,38,3.405
2612,201911,VAN,186,2019,11,fall,1,EA,5.7431,132982,117,24,1056,38,3.405
2613,201911,YALOVA,34,2019,11,fall,0,MA,5.7431,17765,656,0,1056,38,3.405
2614,201911,YOZGAT,469,2019,11,fall,0,CE,5.7431,26725,634,0,1056,38,3.405
2615,201911,ZONGULDAK,613,2019,11,fall,0,BS,5.7431,30336,509,41,1056,38,3.405
2616,201911,ÇANKIRI,91,2019,11,fall,0,CE,5.7431,11465,586,0,1056,38,3.405
2617,201911,ÇORUM,177,2019,11,fall,0,BS,5.7431,31629,596,0,1056,38,3.405
2618,201911,İSTANBUL,3800,2019,11,fall,1,MA,5.7431,1133771,731,24,1056,38,3.405
2619,201911,İZMİR,5623,2019,11,fall,1,AE,5.7431,265664,608,19,1056,38,3.405
2620,201911,ŞANLIURFA,213,2019,11,fall,1,SE,5.7431,299436,1444,0,1056,38,3.405
2621,201911,ŞIRNAK,164,2019,11,fall,0,SE,5.7431,66295,1252,0,1056,38,3.405
2622,201912,ADANA,1167,2019,12,winter,1,ME,5.8572,181508,811,20,1184,74,3.6510000000000002
2623,201912,ADIYAMAN,59,2019,12,winter,0,SE,5.8572,61142,976,0,1184,74,3.6510000000000002
2624,201912,AFYON,612,2019,12,winter,0,AE,5.8572,51359,704,0,1184,74,3.6510000000000002
2625,201912,AKSARAY,321,2019,12,winter,0,CE,5.8572,33128,796,0,1184,74,3.6510000000000002
2626,201912,AMASYA,234,2019,12,winter,0,BS,5.8572,18956,561,0,1184,74,3.6510000000000002
2627,201912,ANKARA,1596,2019,12,winter,1,CE,5.8572,380870,675,20,1184,74,3.6510000000000002
2628,201912,ANTALYA,2371,2019,12,winter,1,ME,5.8572,174232,694,19,1184,74,3.6510000000000002
2629,201912,ARDAHAN,10,2019,12,winter,0,EA,5.8572,6531,671,0,1184,74,3.6510000000000002
2630,201912,ARTVİN,2,2019,12,winter,0,BS,5.8572,9194,538,0,1184,74,3.6510000000000002
2631,201912,AYDIN,1255,2019,12,winter,1,AE,5.8572,68568,617,24,1184,74,3.6510000000000002
2632,201912,AĞRI,114,2019,12,winter,0,EA,5.8572,65141,1215,0,1184,74,3.6510000000000002
2633,201912,BALIKESİR,2242,2019,12,winter,1,MA,5.8572,64763,527,0,1184,74,3.6510000000000002
2634,201912,BARTIN,152,2019,12,winter,0,BS,5.8572,9989,504,0,1184,74,3.6510000000000002
2635,201912,BATMAN,67,2019,12,winter,0,SE,5.8572,69225,1137,0,1184,74,3.6510000000000002
2636,201912,BAYBURT,41,2019,12,winter,0,BS,5.8572,5572,657,0,1184,74,3.6510000000000002
2637,201912,BOLU,238,2019,12,winter,0,BS,5.8572,17675,559,0,1184,74,3.6510000000000002
2638,201912,BURDUR,330,2019,12,winter,0,ME,5.8572,14269,527,0,1184,74,3.6510000000000002
2639,201912,BURSA,2810,2019,12,winter,1,MA,5.8572,217905,713,17,1184,74,3.6510000000000002
2640,201912,BİLECİK,325,2019,12,winter,0,MA,5.8572,13601,62,0,1184,74,3.6510000000000002
